discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name
Sailing,london-2012,Star - Keelboat men,Men,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/iain-percy,Iain PERCY,Great Britain
Sailing,london-2012,Star - Keelboat men,Men,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/andrew-simpson,Andrew SIMPSON,Great Britain
Sailing,london-2012,Star - Keelboat men,Men,BRONZE,GameTeam,Brazil team,https://olympics.com/en/athletes/bruno-prada,Bruno PRADA,Brazil
Sailing,london-2012,Star - Keelboat men,Men,BRONZE,GameTeam,Brazil team,https://olympics.com/en/athletes/robert-scheidt,Robert SCHEIDT,Brazil
Sailing,london-2012,Laser - One Person Dinghy men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/tom-slingsby,Tom SLINGSBY,Australia
Sailing,london-2012,Laser - One Person Dinghy men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/pavlos-kontides,Pavlos KONTIDES,Cyprus
Sailing,london-2012,Laser - One Person Dinghy men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/rasmus-myrgren,Rasmus MYRGREN,Sweden
Sailing,london-2012,470 - Two Person Dinghy women,Women,GOLD,GameTeam,New Zealand team,https://olympics.com/en/athletes/jo-aleh,Jo ALEH,New Zealand
Sailing,london-2012,470 - Two Person Dinghy women,Women,GOLD,GameTeam,New Zealand team,https://olympics.com/en/athletes/polly-powrie,Polly POWRIE,New Zealand
Sailing,london-2012,470 - Two Person Dinghy women,Women,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/saskia-clark,Saskia CLARK,Great Britain
Sailing,london-2012,470 - Two Person Dinghy women,Women,SILVER,GameTeam,Great Britain team,https://olympics.com/en/athletes/hannah-mills,Hannah MILLS,Great Britain
Sailing,london-2012,470 - Two Person Dinghy women,Women,BRONZE,GameTeam,Netherlands team,https://olympics.com/en/athletes/lobke-berkhout,Lobke BERKHOUT,Netherlands
Sailing,london-2012,470 - Two Person Dinghy women,Women,BRONZE,GameTeam,Netherlands team,https://olympics.com/en/athletes/lisa-westerhof,Lisa WESTERHOF,Netherlands
Sailing,london-2012,Elliott 6m - Match Racing women,Women,GOLD,GameTeam,Spain team,,UNDEFINED,Spain
Sailing,london-2012,Elliott 6m - Match Racing women,Women,SILVER,GameTeam,Australia team,,UNDEFINED,Australia
Sailing,london-2012,Elliott 6m - Match Racing women,Women,BRONZE,GameTeam,Finland team,,UNDEFINED,Finland
Sailing,london-2012,Finn - One Person Dinghy (Heavyweight) men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ben-ainslie,Ben AINSLIE,Great Britain
Sailing,london-2012,Finn - One Person Dinghy (Heavyweight) men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jonas-hoegh-christensen,Jonas HOEGH-CHRISTENSEN,Denmark
Sailing,london-2012,Finn - One Person Dinghy (Heavyweight) men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jonathan-lobert,Jonathan LOBERT,France
Athletics,london-2012,triple jump women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/olga-rypakova,Olga RYPAKOVA,Kazakhstan
Athletics,london-2012,triple jump women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/caterine-ibarguen,Caterine IBARGUEN,Colombia
Athletics,london-2012,triple jump women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/olha-saladuha,Olha SALADUHA,Ukraine
Athletics,london-2012,50km walk men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/jared-tallent,Jared TALLENT,Australia
Athletics,london-2012,50km walk men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/tianfeng-si,Tianfeng SI,People's Republic of China
Athletics,london-2012,50km walk men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/robert-heffernan-1,Robert HEFFERNAN,Ireland
Athletics,london-2012,3000m steeplechase women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/habiba-ghribi,Habiba GHRIBI,Tunisia
Athletics,london-2012,3000m steeplechase women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/sofia-assefa,Sofia ASSEFA,Ethiopia
Athletics,london-2012,3000m steeplechase women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/milcah-chemos-cheywa,Milcah Chemos CHEYWA,Kenya
Athletics,london-2012,800m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/david-rudisha,David RUDISHA,Kenya
Athletics,london-2012,800m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/nijel-amos,Nijel AMOS,Botswana
Athletics,london-2012,800m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/timothy-kitum,Timothy KITUM,Kenya
Athletics,london-2012,10000m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/mohamed-farah,Mohamed FARAH,Great Britain
Athletics,london-2012,10000m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/galen-rupp,Galen RUPP,United States of America
Athletics,london-2012,10000m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/tariku-bekele,Tariku BEKELE,Ethiopia
Athletics,london-2012,shot put women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/valerie-adams,Valerie ADAMS,New Zealand
Athletics,london-2012,shot put women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/lijiao-gong,Lijiao GONG,People's Republic of China
Athletics,london-2012,shot put women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/ling-li-1,Ling LI,People's Republic of China
Athletics,london-2012,shot put men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/tomasz-majewski,Tomasz MAJEWSKI,Poland
Athletics,london-2012,shot put men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/david-storl,David STORL,Germany
Athletics,london-2012,shot put men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/reese-hoffa,Reese HOFFA,United States of America
Athletics,london-2012,1500m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/taoufik-makhloufi,Taoufik MAKHLOUFI,Algeria
Athletics,london-2012,1500m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/leonel-manzano,Leonel MANZANO,United States of America
Athletics,london-2012,1500m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/abdalaati-iguider,Abdalaati IGUIDER,Morocco
Athletics,london-2012,triple jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/christian-taylor,Christian TAYLOR,United States of America
Athletics,london-2012,triple jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/will-claye,Will CLAYE,United States of America
Athletics,london-2012,triple jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/fabrizio-donato,Fabrizio DONATO,Italy
Athletics,london-2012,hammer throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/krisztian-pars,Krisztian PARS,Hungary
Athletics,london-2012,hammer throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/primoz-kozmus,Primoz KOZMUS,Slovenia
Athletics,london-2012,hammer throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/koji-murofushi,Koji MUROFUSHI,Japan
Athletics,london-2012,4x100m relay women,Women,GOLD,GameTeam,United States team,,UNDEFINED,United States of America
Athletics,london-2012,4x100m relay women,Women,SILVER,GameTeam,Jamaica team,,UNDEFINED,Jamaica
Athletics,london-2012,4x100m relay women,Women,BRONZE,GameTeam,Ukraine team,,UNDEFINED,Ukraine
Athletics,london-2012,20km race walk women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/elena-lashmanova,Elena LASHMANOVA,Russian Federation
Athletics,london-2012,20km race walk women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/shijie-qieyang,Shijie QIEYANG,People's Republic of China
Athletics,london-2012,20km race walk women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/hong-liu,Hong LIU,People's Republic of China
Athletics,london-2012,hammer throw women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/anita-wlodarczyk,Anita WLODARCZYK,Poland
Athletics,london-2012,hammer throw women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/betty-heidler,Betty HEIDLER,Germany
Athletics,london-2012,hammer throw women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/wenxiu-zhang,Wenxiu ZHANG,People's Republic of China
Athletics,london-2012,100m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/usain-bolt,Usain BOLT,Jamaica
Athletics,london-2012,100m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/yohan-blake,Yohan BLAKE,Jamaica
Athletics,london-2012,100m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/justin-gatlin,Justin GATLIN,United States of America
Athletics,london-2012,pole vault men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/renaud-lavillenie,Renaud LAVILLENIE,France
Athletics,london-2012,pole vault men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/bjorn-otto,Bjorn OTTO,Germany
Athletics,london-2012,pole vault men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/raphael-marcel-holzdeppe,Raphael Marcel HOLZDEPPE,Germany
Athletics,london-2012,long jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/greg-rutherford,Greg RUTHERFORD,Great Britain
Athletics,london-2012,long jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/mitchell-watt,Mitchell WATT,Australia
Athletics,london-2012,long jump men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/will-claye,Will CLAYE,United States of America
Athletics,london-2012,100m hurdles women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/sally-pearson,Sally PEARSON,Australia
Athletics,london-2012,100m hurdles women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/dawn-harper,Dawn HARPER,United States of America
Athletics,london-2012,100m hurdles women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/kellie-wells,Kellie WELLS,United States of America
Athletics,london-2012,100m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/shelly-ann-fraser-pryce,Shelly-Ann FRASER-PRYCE,Jamaica
Athletics,london-2012,100m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/carmelita-jeter,Carmelita JETER,United States of America
Athletics,london-2012,100m women,Women,BRONZE,Athlete,,,Veronica Campbell-Brown,Jamaica
Athletics,london-2012,discus throw women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/sandra-perkovic,Sandra PERKOVIC,Croatia
Athletics,london-2012,discus throw women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/yanfeng-li,Yanfeng LI,People's Republic of China
Athletics,london-2012,discus throw women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/yarelys-barrios,Yarelys BARRIOS,Cuba
Athletics,london-2012,4x400m relay men,Men,GOLD,GameTeam,The Bahamas team,,UNDEFINED,Bahamas
Athletics,london-2012,4x400m relay men,Men,SILVER,GameTeam,United States team,,UNDEFINED,United States of America
Athletics,london-2012,4x400m relay men,Men,BRONZE,GameTeam,Trinidad and Tobago team,,UNDEFINED,Trinidad and Tobago
Athletics,london-2012,long jump women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/brittney-reese,Brittney REESE,United States of America
Athletics,london-2012,long jump women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/elena-sokolova,Elena SOKOLOVA,Russian Federation
Athletics,london-2012,long jump women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/janay-deloach,Janay DELOACH,United States of America
Athletics,london-2012,4x100m relay men,Men,GOLD,GameTeam,Jamaica team,,UNDEFINED,Jamaica
Athletics,london-2012,4x100m relay men,Men,SILVER,GameTeam,Trinidad and Tobago team,,UNDEFINED,Trinidad and Tobago
Athletics,london-2012,4x100m relay men,Men,BRONZE,GameTeam,France team,,UNDEFINED,France
Athletics,london-2012,discus throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/robert-harting,Robert HARTING,Germany
Athletics,london-2012,discus throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/ehsan-hadadi,Ehsan HADADI,Islamic Republic of Iran
Athletics,london-2012,discus throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/gerd-kanter,Gerd KANTER,Estonia
Athletics,london-2012,javelin throw men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/keshorn-walcott,Keshorn WALCOTT,Trinidad and Tobago
Athletics,london-2012,javelin throw men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/antti-ruuskanen,Antti RUUSKANEN,Finland
Athletics,london-2012,javelin throw men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vitezslav-vesely,Vitezslav VESELY,Czech Republic
Athletics,london-2012,200m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/allyson-felix,Allyson FELIX,United States of America
Athletics,london-2012,200m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/shelly-ann-fraser-pryce,Shelly-Ann FRASER-PRYCE,Jamaica
Athletics,london-2012,200m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/carmelita-jeter,Carmelita JETER,United States of America
Athletics,london-2012,400m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/sanya-richards-ross,Sanya RICHARDS-ROSS,United States of America
Athletics,london-2012,400m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/christine-ohuruogu,Christine OHURUOGU,Great Britain
Athletics,london-2012,400m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/deedee-trotter,DeeDee TROTTER,United States of America
Athletics,london-2012,110m hurdles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/aries-merritt,Aries MERRITT,United States of America
Athletics,london-2012,110m hurdles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/jason-richardson,Jason RICHARDSON,United States of America
Athletics,london-2012,110m hurdles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/hansle-parchment,Hansle PARCHMENT,Jamaica
Athletics,london-2012,400m men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/kirani-james,Kirani JAMES,Grenada
Athletics,london-2012,400m men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/luguelin-santos-1,Luguelin SANTOS,Dominican Republic
Athletics,london-2012,400m men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/lalonde-gordon,Lalonde GORDON,Trinidad and Tobago
Athletics,london-2012,high jump men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/erik-kynard,Erik KYNARD,United States of America
Athletics,london-2012,high jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/mutaz-essa-barshim,Mutaz Essa BARSHIM,Qatar
Athletics,london-2012,high jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/derek-drouin,Derek DROUIN,Canada
Athletics,london-2012,high jump men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/robert-grabarz,Robert GRABARZ,Great Britain
Athletics,london-2012,marathon women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/tiki-gelana,Tiki GELANA,Ethiopia
Athletics,london-2012,marathon women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/priscah-jeptoo,Priscah JEPTOO,Kenya
Athletics,london-2012,marathon women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/tatyana-arkhipova,Tatyana ARKHIPOVA,Russian Federation
Athletics,london-2012,400m hurdles women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/natalya-antyukh,Natalya ANTYUKH,Russian Federation
Athletics,london-2012,400m hurdles women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/lashinda-demus,Lashinda DEMUS,United States of America
Athletics,london-2012,400m hurdles women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/zuzana-hejnova,Zuzana HEJNOVA,Czech Republic
Athletics,london-2012,heptathlon women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/jessica-ennis,Jessica ENNIS,Great Britain
Athletics,london-2012,heptathlon women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/lilli-schwarzkopf,Lilli SCHWARZKOPF,Germany
Athletics,london-2012,heptathlon women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/austra-skujyte,Austra SKUJYTE,Lithuania
Athletics,london-2012,3000m steeplechase men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ezekiel-kemboi,Ezekiel KEMBOI,Kenya
Athletics,london-2012,3000m steeplechase men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/mahiedine-mekhissi,Mahiedine MEKHISSI,France
Athletics,london-2012,3000m steeplechase men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/abel-kiprop-mutai,Abel Kiprop MUTAI,Kenya
Athletics,london-2012,decathlon men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ashton-eaton,Ashton EATON,United States of America
Athletics,london-2012,decathlon men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/trey-hardee,Trey HARDEE,United States of America
Athletics,london-2012,decathlon men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/leonel-suarez,Leonel SUAREZ,Cuba
Athletics,london-2012,1500m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/maryam-yusuf-jamal,Maryam Yusuf JAMAL,Bahrain
Athletics,london-2012,400m hurdles men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/felix-sanchez,Felix SANCHEZ,Dominican Republic
Athletics,london-2012,400m hurdles men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/michael-tinsley,Michael TINSLEY,United States of America
Athletics,london-2012,400m hurdles men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/javier-culson,Javier CULSON,Puerto Rico
Athletics,london-2012,5000m women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/meseret-defar,Meseret DEFAR,Ethiopia
Athletics,london-2012,5000m women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/vivian-jepkemoi-cheruiyot,Vivian Jepkemoi CHERUIYOT,Kenya
Athletics,london-2012,5000m women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/tirunesh-dibaba,Tirunesh DIBABA,Ethiopia
Athletics,london-2012,20km walk men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/ding-chen,Ding CHEN,People's Republic of China
